name,address,phone,timestamp,product1,unit_price1,quantity1,product2,unit_price2,quantity2,product3,unit_price3,quantity3
"Marcus Wheeler","058 Courtney Vista, Jennifermouth, WV 60449","+1-148-371-2882","2022-02-12 16:17:28","Commodore 64",80.62,2,"PET",60.92,1,"",0.00,0
"Michelle Avila","216 Stewart Plain, Odomton, NC 72361","(548)231-7034","2022-03-22 05:58:37","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Jason Knox","87696 Brian Summit, Huertastad, SC 31872","503.594.1782","2022-09-18 18:46:56","Commodore 64",71.48,1,"PET",60.92,1,"",0.00,0
"Kelly Schmidt","0866 Cheryl Track, Wolfmouth, FM 83875","+1-812-747-0141","2022-09-15 05:20:48","Apple II",53.57,1,"",0.00,0,"",0.00,0
"Mrs. Sheri Rojas","599 Carroll Spring Suite 269, West Matthew, DC 44236","(164)158-5362","2022-03-11 07:21:05","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Mrs. Christina Rodriguez","7136 Walter Forks, New Sherry, GU 54085","138-977-1447","2022-07-13 10:57:24","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"George Martinez","65977 Katherine Springs, West Josephberg, NH 51002","001-719-362-9390","2022-02-02 03:04:25","Commodore 64",63.93,1,"",0.00,0,"",0.00,0
"Judy Luna","94927 Williams Crescent, Tonystad, FL 74574","4152071657","2022-03-17 11:34:13","Commodore 64",70.86,1,"",0.00,0,"",0.00,0
"Joshua Cox","782 Daniels Overpass Suite 531, East Jonathanview, TN 35267","204-656-9525","2022-11-05 20:47:10","Oric Atmos",123.32,1,"",0.00,0,"",0.00,0
"Katrina Payne","PSC 4305, Box 1891, APO AP 47523","1712213062","2022-08-06 20:26:28","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Melissa Smith","87033 Johnson Run, New Crystalborough, NV 71474","+1-516-406-1705","2022-01-15 07:55:12","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Dale Anderson","8933 Johnson Shoal Suite 843, Annachester, UT 95051","9971134226","2022-02-19 10:06:03","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Molly Rodriguez","2338 Aaron Hill, Richardhaven, NY 40166","001-102-581-2031","2022-03-17 01:07:25","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Steven Myers","74301 Smith Inlet Apt. 688, Rickychester, MO 38868","+1-463-976-8503","2022-07-05 21:44:13","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Elizabeth Mcintyre","PSC 7889, Box 3900, APO AA 57858","001-036-949-6303","2022-10-28 19:46:23","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Hannah Robbins","98934 Brandon Ramp Suite 690, Stephanietown, RI 21166","(885)449-3407","2022-03-11 17:03:33","Commodore 64",60.64,1,"",0.00,0,"",0.00,0
"Chris Sullivan","4000 Drake Mill, South Yolandamouth, TX 06911","852.923.9807","2022-02-04 07:06:38","FM-7",93.39,1,"Commodore 64",71.48,1,"Euro PC",85.42,1
"Alexander Rodriguez","0362 Hamilton Hollow, Franklinport, NH 30841","(774)275-1757","2022-12-06 19:09:37","Amiga",87.34,1,"",0.00,0,"",0.00,0
"Andrea Young","5930 Michelle Forge Apt. 925, South Suzanne, KY 48858","718-719-9671","2022-07-09 21:39:17","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Charles Lyons","Unit 6111 Box 8807, DPO AE 76505","316-551-8271","2022-02-03 04:20:39","Tomy Tutor",115.06,1,"",0.00,0,"",0.00,0
"Mrs. Diana Howard","0342 Castillo Union, South Philip, FL 13454","8315667829","2022-12-03 15:38:26","ZX Spectrum",120.78,1,"Commodore 64",71.48,1,"",0.00,0
"Joseph Dean","212 Joshua Canyon Apt. 411, Jasonmouth, MN 33457","511.943.2594","2022-05-07 21:29:51","Commodore 64",65.79,1,"",0.00,0,"",0.00,0
"Justin Smith","004 Lisa Hollow, East Davidfort, MD 49295","252.815.3815","2022-11-03 15:31:14","ZX Spectrum",120.78,1,"BBC Micro",55.51,1,"",0.00,0
"Carl Johnson","4243 Steven Mountain Suite 584, Port Anthonyfurt, WA 07857","001-249-934-4592","2022-10-23 19:10:59","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Kyle Hancock","529 Schwartz Groves, Keithburgh, IA 16407","223.033.2936","2022-10-23 08:02:06","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Kathryn Owens","0849 Robert Isle Apt. 863, Nataliehaven, PR 01538","+1-395-490-9547","2022-08-09 15:53:11","Amiga",79.76,1,"",0.00,0,"",0.00,0
"Lindsay Smith","441 Burke Pines, Port Amanda, KS 85810","312.521.1224","2022-02-07 11:31:27","Amiga",85.76,1,"",0.00,0,"",0.00,0
"Chad Watkins","797 Mcdowell Junction Suite 647, Vasquezberg, MI 85618","001-920-781-2380","2022-12-07 02:04:13","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Aaron Garcia","4777 Chen Motorway Suite 852, East Carolineshire, SD 93768","+1-580-167-5126","2022-01-07 22:51:59","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Miranda Dunn","87630 Cruz Pine, Aaronbury, WY 55736","059.846.3222","2022-01-10 10:06:33","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Lisa Russell","278 William Ports Suite 610, New Mistyfort, NH 50815","(349)875-9989","2022-04-01 07:11:45","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Karen Howell","366 Justin Stravenue Suite 079, South Maureen, NE 56960","027.270.5652","2022-01-02 06:26:26","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Steven Rivera","0431 Shepherd Avenue Suite 895, Ingramborough, VT 66086","3295937149","2022-03-21 17:55:35","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Casey Burns","4634 Anderson Knoll Suite 899, Wilcoxfurt, FM 49633","001-834-414-0211","2022-08-04 04:27:57","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Maria Collins","246 Oliver Spurs Suite 890, Johnbury, IN 60329","5570407169","2022-05-31 00:26:22","Commodore 64",71.48,1,"Amiga",91.22,2,"",0.00,0
"Travis Cooke","34690 Ramos Forks Suite 519, Tamiside, NC 78076","585-464-7470","2022-08-03 23:50:06","ZX Spectrum",142.54,1,"Amiga",84.24,1,"BBC Micro",55.51,2
"Mark Butler PhD","4147 Bryant Lodge, Jamesfurt, OH 91203","(481)204-8868","2022-01-28 08:26:12","Commodore 64",58.14,2,"",0.00,0,"",0.00,0
"Michael Stevenson","914 Norris Fields Suite 615, South Ashleyfurt, WI 78805","528-777-1092","2022-03-29 19:02:36","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Susan Gentry","42169 Douglas Freeway Suite 434, New Teresa, WV 80514","(392)287-1491","2022-09-12 01:49:02","Commodore 64",71.48,1,"CEC-I Zhonghua",81.59,1,"Galeb",122.45,1
"John Peterson","PSC 6633, Box 6311, APO AE 59875","100-748-4162","2022-09-13 00:54:59","Commodore 64",75.54,1,"",0.00,0,"",0.00,0
"Misty Thomas","04722 Rodriguez Prairie Suite 710, Maymouth, SC 31574","875-832-7120","2022-02-06 15:58:01","VTech Laser 200",57.53,1,"Commodore 64",71.48,1,"",0.00,0
"Michele Boyd","002 Sellers Common Suite 952, New Brianmouth, TN 58172","(852)772-2152","2022-11-07 09:20:06","Amiga",84.24,2,"",0.00,0,"",0.00,0
"Grace Carson","725 Dennis Village, West Barry, GA 03870","304-712-5223","2022-05-30 02:18:10","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Jody Phillips","43197 Ortiz Rue Apt. 095, Port Mallory, NY 70490","669-616-9771","2022-09-05 10:52:56","Amiga",90.41,1,"Commodore 64",77.70,1,"TVC",111.62,1
"Samuel Williams","978 Anna Ranch Apt. 797, Port Carol, KS 09754","181-273-1776","2022-05-20 04:59:33","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Christina Foster","445 Thompson Rue Suite 051, Harrisonshire, IN 86110","001-407-030-7061","2022-01-22 19:16:40","ZX Spectrum",101.24,2,"",0.00,0,"",0.00,0
"Gary Peterson DVM","84590 Jones Brook, North Jay, AS 45675","(918)314-6847","2022-10-18 06:22:09","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Steven Barrett","47957 Benjamin Crest, Angelafurt, ND 96428","001-514-330-2524","2022-08-17 01:33:01","ZX Spectrum",120.78,1,"Commodore 64",71.48,1,"",0.00,0
"John Flynn","5967 Richards Mount Apt. 878, New Davidtown, CO 45965","374.069.9901","2022-08-27 17:36:45","ZX Spectrum",120.78,1,"Amiga",84.24,1,"",0.00,0
"Jonathan David","166 Paige Summit, Kennethville, FL 46165","+1-586-219-0879","2022-12-22 04:12:43","ZX Spectrum",107.36,1,"",0.00,0,"",0.00,0
"John Brown","416 Nicole Parkway, New Matthewshire, MA 20159","001-636-642-4788","2022-12-07 18:29:01","Commodore 64",71.48,1,"Amiga",84.24,1,"",0.00,0
"Matthew Rocha","147 Lawrence Estates, Lake Maureen, CT 33298","+1-925-014-7840","2022-11-13 21:44:39","TI-99/4",95.40,1,"",0.00,0,"",0.00,0
"Andrew Harris","6747 Mark Dale Apt. 846, West Davidport, GU 25364","(234)786-6174","2022-12-27 01:36:52","Commodore 64",67.22,1,"",0.00,0,"",0.00,0
"Veronica Burnett","3471 Reginald Stream Apt. 492, South Danielside, PA 64093","(697)979-5086","2022-05-24 23:54:37","BBC Micro",65.72,1,"ZX Spectrum",120.78,1,"",0.00,0
"Dylan Nunez","998 Kevin Viaduct Apt. 077, North David, MN 91956","001-657-613-7941","2022-06-01 16:11:23","Commodore 64",71.48,1,"Amiga",84.24,1,"Timex Computer 2068",71.26,1
"Jennifer Ramirez","66361 Paul Prairie Apt. 019, South Kenneth, SC 16953","687-832-3130","2022-12-30 02:09:03","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Marisa Wu","19770 Diane Fall Apt. 688, North Catherineville, SC 28889","643-090-7715","2022-05-28 02:04:17","Commodore 64",67.88,1,"",0.00,0,"",0.00,0
"Monica Griffin","615 Rachel Estate, South Karenside, SC 20129","7644478684","2022-10-09 08:39:33","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Amanda Smith","2004 Bradley Circle Apt. 198, Marcmouth, AR 36835","429.257.9227","2022-05-03 12:23:06","Commodore 64",71.48,2,"",0.00,0,"",0.00,0
"Matthew Joseph","072 Chavez Mount Suite 705, East Thomas, MS 77420","(887)326-5489","2022-02-23 11:58:35","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Donald Mccoy","1969 James Street, South Ruth, MS 45120","296.742.0700","2022-07-21 11:31:57","Commodore 64",81.63,1,"Amiga",84.24,1,"",0.00,0
"Jeffrey Wallace","50158 White Stream, Deannatown, UT 57298","403-178-9106","2022-05-06 21:16:45","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Gerald Phillips","160 Jackson Ports, West Kim, IN 86282","7863741524","2022-08-13 23:45:24","BBC Micro",49.22,1,"",0.00,0,"",0.00,0
"Barbara Gomez","02965 Kristen Bridge Apt. 146, Brianport, MT 88973","(293)166-2953","2022-02-02 08:46:14","Commodore 64",62.22,1,"",0.00,0,"",0.00,0
"Laura Baker","110 Amber Summit, Cruzbury, MH 07314","424.798.3137","2022-12-26 09:04:00","Amiga",84.24,2,"",0.00,0,"",0.00,0
"Erin Nguyen","451 Travis Road, Willisbury, AK 93914","001-306-986-4439","2022-03-03 17:22:40","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Mark Delgado","575 Smith Corners, South Luke, ME 55812","1086983948","2022-09-29 12:20:45","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Andrew Knox","6162 Cassandra Branch Suite 914, Whiteview, IL 89354","+1-624-429-0584","2022-05-28 19:15:34","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Donald Williams","USNV Klein, FPO AA 18819","589.626.7261","2022-11-25 22:10:40","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Natasha Coleman MD","776 Manuel Vista, Robertton, KS 76347","(720)936-6932","2022-10-15 09:56:14","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Joseph Johnson","4945 Gina Valleys, Powellhaven, PR 85304","001-055-400-3238","2022-05-13 02:01:30","Timex Sinclair 2048",71.00,1,"ZX Spectrum",120.78,1,"",0.00,0
"Edward Kaufman","487 Alex Mount Suite 719, Frenchmouth, ME 69707","001-477-581-4282","2022-12-11 20:56:58","Amiga",70.65,1,"",0.00,0,"",0.00,0
"Allison Johnson","1290 Michael Canyon Suite 338, Port Dominicfurt, MA 05178","+1-648-642-9414","2022-06-02 20:26:33","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Alexis Walsh","62795 Bethany Views Suite 761, Andrewland, IL 81943","589-399-1308","2022-12-18 20:35:43","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Linda Lucas","86715 Butler Oval Suite 446, New Jeffrey, FL 81701","919-430-4512","2022-08-03 23:15:59","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Amy Campbell","532 Eaton Manor Suite 928, South Lisa, AR 68010","3360158413","2022-09-15 05:36:06","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Melissa Hensley","975 Walker Manors, South Scottfurt, IN 75205","291-294-1305","2022-02-15 00:32:21","Commodore 64",70.29,1,"",0.00,0,"",0.00,0
"David Adams","1111 Wood Summit, Nicholasview, MT 98686","001-902-695-8146","2022-01-01 12:33:41","Apple II",52.90,1,"",0.00,0,"",0.00,0
"Hannah Harvey","Unit 0677 Box 6736, DPO AP 60496","7970258922","2022-08-19 04:52:52","Apple II",52.90,1,"Amiga",84.24,1,"Iskra-1030",121.23,1
"Angela Smith","6454 David Road, Harveyfurt, OR 61385","(612)403-5655","2022-08-08 08:09:52","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Tracie Bush","9022 Bailey Divide Suite 571, Bridgetshire, ND 06023","001-746-553-4351","2022-08-14 12:28:37","Amiga",81.50,2,"",0.00,0,"",0.00,0
"Mrs. Sandy Soto DDS","7498 Melissa Pines, New Micheal, TN 78463","(651)186-0091","2022-04-21 19:03:14","ZX Spectrum",120.78,1,"PCW",107.83,1,"",0.00,0
"Erin Cook","83320 Quinn Way, South Melissabury, RI 12600","+1-577-743-6253","2022-03-31 03:23:29","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Sheri Mendez","637 Janet Lakes Suite 851, Jonesview, SC 85338","(782)418-7264","2022-06-10 01:30:01","Amiga",91.65,1,"Apple II",49.61,1,"",0.00,0
"Walter Jones","USCGC Phillips, FPO AP 16470","286-586-2743","2022-12-24 04:32:44","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Brandon Robbins","31604 Jones Lock, Jacobsburgh, MO 06089","+1-659-037-9820","2022-11-20 13:46:06","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Michael Harper","4238 Michael Estates, South Martinfort, ID 41794","(595)329-3594","2022-05-02 12:46:42","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Robert Roberts","362 Eric Ford, Rodriguezside, TN 64657","678.051.8707","2022-12-02 07:25:45","Amiga",84.24,1,"",0.00,0,"",0.00,0
"James Peck","1455 Roberta Loop Suite 837, Williamshire, KY 19138","3473225627","2022-09-02 03:36:02","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Ashley Foster","736 Marshall Turnpike Apt. 550, Jerrychester, MT 06848","895.344.7841","2022-10-10 05:43:43","Sinclair QL",63.42,1,"",0.00,0,"",0.00,0
"Rebecca Cochran","PSC 4056, Box 3532, APO AA 28086","6699127867","2022-12-19 16:47:22","Commodore 64",71.48,1,"IMKO-1",80.33,1,"",0.00,0
"Robert Wilson","18878 Tom Square, Casebury, TN 96682","350-924-8043","2022-04-13 08:01:31","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Kelsey Anderson","89290 Andrew Walks Apt. 506, East Lisaland, HI 13801","962-417-6776","2022-05-27 04:22:06","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Walter Jones","USCGC Phillips, FPO AP 16470","286-586-2743","2022-07-18 06:40:35","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Kelsey Anderson","89290 Andrew Walks Apt. 506, East Lisaland, HI 13801","962-417-6776","2022-12-24 02:06:24","ZX Spectrum",120.78,1,"Apple IIc",84.79,1,"",0.00,0
"Nicholas Delgado","10244 Elliott Skyway Apt. 871, South Rebecca, WI 40835","001-501-269-8880","2022-02-07 11:21:01","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Jonathan Mclaughlin","69085 Vaughn Flat Apt. 347, North Jessicashire, AK 63391","(885)892-3878","2022-08-11 08:11:28","Apple II",44.28,1,"",0.00,0,"",0.00,0
"Ariana Garcia","240 Patrick Burgs Apt. 135, Thompsonview, MI 45388","001-212-771-1972","2022-10-07 03:34:46","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"John Lyons","251 Hartman Cove Apt. 872, Ayersport, FL 40926","(379)340-6140","2022-06-25 20:15:15","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Rachel Phillips","75576 Cooke Trace Suite 181, North Joyce, ME 65216","001-259-471-2136","2022-06-09 18:38:11","ZX Spectrum",120.78,1,"Commodore 64",65.78,1,"Philips :YES",107.78,2
"Patrick Bonilla","6597 Teresa Loaf Apt. 794, Schultzview, HI 55647","920.824.3364","2022-08-01 21:12:27","Commodore 64",65.69,1,"",0.00,0,"",0.00,0
"Douglas Anderson","61607 Ashley Trafficway, Christopherbury, NJ 65787","016.762.3127","2022-11-12 19:42:19","Amiga",77.16,1,"",0.00,0,"",0.00,0
"Kenneth Knight","Unit 6656 Box 0572, DPO AE 47437","0425851565","2022-07-01 02:06:44","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Samantha Jones","5280 Huber Ways, Port Robyn, ND 49878","(850)824-4793","2022-06-26 01:50:05","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Veronica Ellis","31164 King Lake Suite 355, Williamsview, VI 10246","530.222.9478","2022-12-25 11:41:01","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"David King","4727 Turner Junction, West Michael, MD 44912","(887)100-2250","2022-05-08 18:15:13","Apple II",52.90,2,"",0.00,0,"",0.00,0
"James Torres","6047 Mann Points, Josemouth, CO 18760","+1-631-509-8058","2022-09-21 04:32:47","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Darlene Boyd","90109 Brown Walks, Port Melodyberg, FM 34438","001-386-181-6108","2022-09-10 13:47:34","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Erik Bailey","USS Ritter, FPO AE 15760","264-242-5650","2022-08-01 12:56:42","Acorn Atom",104.60,1,"Commodore 64",71.48,1,"",0.00,0
"Phillip Mcneil","085 Brady Pines Suite 787, Robertsland, CT 54080","001-714-821-7287","2022-11-27 00:36:21","Amiga",82.87,1,"",0.00,0,"",0.00,0
"Justin Hudson","9576 Carlson Manors, East Paul, DC 91036","901.541.8733","2022-10-21 23:53:49","ZX Spectrum",120.78,1,"Commodore 64",83.51,1,"",0.00,0
"Nathan Moore","1689 West Mission, Cortezside, OK 73683","1422615620","2022-12-23 19:40:48","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Jason Parks","7541 Morgan Knolls, New Jasonfort, IL 48706","+1-599-398-6445","2022-08-07 10:46:54","TRS-80 Color Computer",68.36,1,"Apple II",52.90,1,"",0.00,0
"Paul Anderson","526 Mathis Highway, Harrisbury, TX 54818","(509)901-3594","2022-11-09 16:27:07","Commodore 64",67.77,1,"VideoBrain Family Computer",94.85,1,"",0.00,0
"Matthew Osborne","PSC 7038, Box 7439, APO AA 67656","743.604.4518","2022-12-22 00:47:53","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Joseph Ramsey","38007 Estes Causeway, Port Eric, TX 49691","+1-914-582-9954","2022-03-25 10:13:54","ZX Spectrum",124.09,1,"",0.00,0,"",0.00,0
"Kathleen Galloway","8914 Nicholas Valley, Amandaburgh, PR 66974","963-612-2112","2022-09-17 20:29:33","ZX Spectrum",99.66,1,"",0.00,0,"",0.00,0
"Justin Green Jr.","217 Woodward Shore Apt. 863, South Kristy, MT 11420","+1-071-129-3837","2022-07-30 11:09:41","Amiga",98.68,2,"",0.00,0,"",0.00,0
"Rose Duke","6318 Mata Bypass Suite 371, Chaneyview, OK 05379","194.986.4536","2022-11-14 02:19:12","Commodore 64",71.48,1,"Amiga",84.24,1,"",0.00,0
"Jorge Molina","7072 Robert Ville, Katiemouth, AS 40835","+1-534-013-3670","2022-05-06 00:26:22","BBC Micro",55.51,1,"",0.00,0,"",0.00,0
"Alyssa Chang","170 Patel Square, East Mary, MD 79307","823-095-6610","2022-12-19 10:36:29","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Tammy Freeman","37469 Yolanda Key, Blakeborough, OR 43139","001-524-660-9453","2022-04-12 12:23:47","Amiga",84.24,1,"VTech Laser 200",56.51,1,"Gama",89.72,1
"Carolyn Rogers","859 Kathleen Meadows Suite 641, Dianafort, IL 01345","599-925-8422","2022-06-25 17:58:36","Timex Sinclair 2048",85.07,1,"",0.00,0,"",0.00,0
"Gregory Fields","9251 Tyler Fords Apt. 897, West Sean, KY 29798","302-563-4881","2022-08-18 08:22:48","Commodore 64",71.48,1,"Amiga",84.24,1,"BK-0010",51.54,1
"William Jones","398 Duarte Underpass, Lake Rebecca, UT 08732","(303)513-1160","2022-02-09 09:27:18","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Kevin Gordon","9672 Hernandez Village Apt. 599, Cruzstad, AL 64894","+1-170-883-3857","2022-12-22 02:20:55","PC-6000",52.72,1,"ZX Spectrum",120.78,1,"",0.00,0
"Ronald Morrison","950 Smith Mountain Suite 934, New Markshire, FM 68010","(142)805-1095","2022-02-25 14:35:21","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Timothy Allen","903 Jody Drive Suite 530, East Franciscobury, SC 98246","(896)097-7392","2022-07-02 08:17:02","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Lisa Avila","61892 Angela Road, Josephborough, AR 85162","021-097-9145","2022-03-10 01:48:32","A7000",99.74,1,"",0.00,0,"",0.00,0
"Janice Marshall","630 Sierra Bridge, Hillhaven, VI 02989","001-933-438-8978","2022-08-12 02:33:09","Amiga",76.49,1,"",0.00,0,"",0.00,0
"Karen Dyer","982 Gilmore Knoll, West Nathaniel, CT 12471","639-771-1309","2022-01-01 05:42:24","Pecom 64",97.28,1,"",0.00,0,"",0.00,0
"Jessica Wallace","86567 Brooks Dale Suite 676, West Nicholasville, PR 97159","(592)634-5536","2022-02-03 06:58:25","Amiga",83.36,1,"",0.00,0,"",0.00,0
"Nicole Hartman","56236 Gonzalez Ville Apt. 065, Mortonhaven, NJ 01931","+1-404-423-0905","2022-09-29 15:04:36","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Justin West","104 Christopher Trafficway, East Nicole, VI 81717","532-257-5646","2022-11-02 11:13:21","Commodore 64",84.48,1,"",0.00,0,"",0.00,0
"Brandon Ray","78412 David Tunnel, Lake Kyleville, ME 52488","+1-984-035-7445","2022-02-04 04:00:56","Commodore 64",85.35,1,"",0.00,0,"",0.00,0
"Lori Ross","51003 Middleton Village Apt. 810, Robertschester, WA 68657","(737)467-0353","2022-08-19 10:02:17","Amiga",84.24,1,"",0.00,0,"",0.00,0
"Billy Kelly","Unit 1697 Box 5798, DPO AA 38458","001-809-617-3330","2022-01-14 03:45:19","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Michael Hunter","621 Tammie Lodge, Port James, AZ 15570","292.321.7511","2022-04-16 04:27:24","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Robert George PhD","2850 Mark Curve, East Kimberly, GU 33849","001-044-103-4024","2022-11-11 06:09:40","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Tracy Collins","8527 Taylor Gateway, Lake Angelashire, MH 23303","(894)327-0973","2022-07-03 06:56:21","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Sarah Marsh","7507 Contreras Burgs Apt. 858, North Gary, WV 85035","604.499.7312","2022-10-27 06:28:54","Commodore 64",62.64,1,"Amiga",98.11,1,"Apple II",45.89,2
"Crystal Harris","82419 Jessica Viaduct Suite 763, New Caitlinport, KS 71173","101.255.8833","2022-08-23 09:51:24","Amiga",96.19,1,"Apple II",52.90,1,"",0.00,0
"Michael Lester","PSC 8540, Box 6517, APO AP 15975","291.840.6974","2022-10-25 08:47:46","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Aaron Quinn","212 Williams Avenue Suite 981, South Christopher, AZ 19492","697-289-4457","2022-09-22 08:55:04","Ivel Ultra",84.76,1,"",0.00,0,"",0.00,0
"Craig Guzman","2125 Ponce Bridge, Erinton, NJ 35852","073.303.4150","2022-11-13 02:26:17","ZX Spectrum",120.78,1,"",0.00,0,"",0.00,0
"Tammy Nicholson","104 Cameron Walks, East Jamesfort, WI 37854","6425950096","2022-06-04 19:11:52","ZX Spectrum",110.85,1,"",0.00,0,"",0.00,0
"Laura Barron","52244 Bryan Streets Apt. 679, Amandatown, AK 55445","001-652-260-0575","2022-05-07 22:58:57","Commodore 64",71.48,1,"",0.00,0,"",0.00,0
"Mary Harris","83715 Jamie Ways Suite 982, New Michaelhaven, VA 45542","350-572-5576","2022-07-28 03:45:42","Amiga",84.24,1,"",0.00,0,"",0.00,0
